ID,protocol id,index
6166,Income,1222
6167,Income,1227
6168,Income,1262
6169,Income,1256
6170,Income,1284
6171,Income,1281
6172,Income,1325
6173,Income,1276
6174,Income,1303
6175,Income,1300
6176,Income,1338
6177,Income,1318
6178,Income,1361
6179,Income,1367
6180,Income,1241
6181,Income,1207
6182,Income,1226
6183,Income,1289
6184,Income,1338
6185,Income,1244
6186,Income,1235
6187,Income,1361
6188,Income,1360
6189,Income,1358
6190,Income,1394
6191,Income,1415
6192,Income,1452
6193,Income,1448
6194,Income,1537
6195,Income,1003
6196,Income,1003
6197,Income,1008
6198,Income,1008
6199,Income,986
6200,Income,986
6201,Income,997
6202,Income,999
6203,Income,1018
6204,Income,1018
6205,Income,1023
6206,Income,1023
6207,Income,1037
6208,Income,1037
6209,Income,1049
6210,Income,1086
6211,Income,1086
6212,Income,1114
6213,Income,1114
6214,Income,1114
6215,Income,1114
6216,Income,1157
6217,Income,1162
6218,Income,1162
6219,Income,1162
6220,Income,1182
6221,Income,1182
6222,Income,1182
6223,Income,1182
6224,Income,1227
6225,Income,1142
6226,Income,1142
6227,Income,1142
6228,Income,1142
6229,Income,1039
6230,Income,1039
6231,Income,1039
6232,Income,1039
6233,Income,1089
6234,Income,1089
6235,Income,1089
6236,Income,1089
6237,Income,1118
6238,Income,1118
6239,Income,1118
6240,Income,912
6241,Income,912
6242,Income,912
6243,Income,912
6244,Income,919
6245,Income,919
6246,Income,919
6247,Income,919
6248,Income,936
6249,Income,936
6250,Income,936
6251,Income,936
6252,Income,949
6253,Income,949
6254,Income,949
6255,Income,1163
6256,Income,1163
6257,Income,1163
6258,Income,1163
6259,Income,1129
6260,Income,1129
6261,Income,1129
6262,Income,1129
6263,Income,1090
6264,Income,1090
6265,Income,1090
6266,Income,1090
6267,Income,1099
6268,Income,1099
6269,Income,1099
6270,Income,1126
6271,Income,1141
6272,Income,1150
6273,Income,1159
6274,Income,1165
6275,Income,1171
6276,Income,1171
6277,Income,1176
6278,Income,1193
6279,Income,1210
6280,Income,1226
6281,Income,1238
6282,Income,1252
6283,Income,1263
6284,Income,1276
6285,Income,990
6286,Income,993
6287,Income,992
6288,Income,1002
6289,Income,1009
6290,Income,1013
6291,Income,991
6292,Income,995
6293,Income,998
6294,Income,1007
6295,Income,1030
6296,Income,1053
6297,Income,1075
6298,Income,1098
6299,Income,1112
6300,Income,1052
6301,Income,1048
6302,Income,1047
6303,Income,1070
6304,Income,1070
6305,Income,1056
6306,Income,1096
6307,Income,1107
6308,Income,1128
6309,Income,1143
6310,Income,1147
6311,Income,1157
6312,Income,1177
6313,Income,1181
6314,Income,1217
6315,Income,1208
6316,Income,1232
6317,Income,1249
6318,Income,1259
6319,Income,1265
6320,Income,1273
6321,Income,1274
6322,Income,1277
6323,Income,1285
6324,Income,1297
6325,Income,1313
6326,Income,1324
6327,Income,1333
6328,Income,1338
6329,Income,1344
6330,Income,817
6331,Income,814
6332,Income,781
6333,Income,770
6334,Income,770
6335,Income,769
6336,Income,769
6337,Income,770
6338,Income,768
6339,Income,768
6340,Income,764
6341,Income,714
6342,Income,714
6343,Income,679
6344,Income,723
6345,Income,1126
6346,Income,1133
6347,Income,1139
6348,Income,1141
6349,Income,1147
6350,Income,1151
6351,Income,1163
6352,Income,1176
6353,Income,1225
6354,Income,1260
6355,Income,1275
6356,Income,1285
6357,Income,1305
6358,Income,1342
6359,Income,1357
6360,Income,1125
6361,Income,1112
6362,Income,1083
6363,Income,1061
6364,Income,1055
6365,Income,1032
6366,Income,971
6367,Income,937
6368,Income,940
6369,Income,948
6370,Income,945
6371,Income,998
6372,Income,1116
6373,Income,1230
6374,Income,1307
6375,Income,1125
6376,Income,1112
6377,Income,1083
6378,Income,1061
6379,Income,1055
6380,Income,1032
6381,Income,971
6382,Income,937
6383,Income,940
6384,Income,948
6385,Income,945
6386,Income,998
6387,Income,1116
6388,Income,1230
6389,Income,1307
6390,Income,1060
6391,Income,1067
6392,Income,1074
6393,Income,1077
6394,Income,1087
6395,Income,1080
6396,Income,1087
6397,Income,1089
6398,Income,1099
6399,Income,1111
6400,Income,1132
6401,Income,1145
6402,Income,1169
6403,Income,1188
6404,Income,1212
6405,Income,1035
6406,Income,1039
6407,Income,1053
6408,Income,1048
6409,Income,1070
6410,Income,1079
6411,Income,1091
6412,Income,1074
6413,Income,1080
6414,Income,1095
6415,Income,1125
6416,Income,1119
6417,Income,1154
6418,Income,1168
6419,Income,1215
6420,Income,1048
6421,Income,1039
6422,Income,1060
6423,Income,1002
6424,Income,1051
6425,Income,1092
6426,Income,1222
6427,Income,1089
6428,Income,1091
6429,Income,1161
6430,Income,1294
6431,Income,1165
6432,Income,1278
6433,Income,1255
6434,Income,1462
6435,Income,1024
6436,Income,1030
6437,Income,1063
6438,Income,1075
6439,Income,1096
6440,Income,1077
6441,Income,1082
6442,Income,1080
6443,Income,1074
6444,Income,1073
6445,Income,1103
6446,Income,1114
6447,Income,1153
6448,Income,1153
6449,Income,1185
6450,Income,997
6451,Income,999
6452,Income,1006
6453,Income,1007
6454,Income,1028
6455,Income,1032
6456,Income,1016
6457,Income,1015
6458,Income,1024
6459,Income,1029
6460,Income,1043
6461,Income,1057
6462,Income,1082
6463,Income,1104
6464,Income,1127
6465,Income,1028
6466,Income,1035
6467,Income,1053
6468,Income,1038
6469,Income,1056
6470,Income,1060
6471,Income,1061
6472,Income,1053
6473,Income,1058
6474,Income,1055
6475,Income,1064
6476,Income,1061
6477,Income,1084
6478,Income,1096
6479,Income,1117
6480,Income,1112
6481,Income,1128
6482,Income,1136
6483,Income,1144
6484,Income,1154
6485,Income,1171
6486,Income,1179
6487,Income,1185
6488,Income,1195
6489,Income,1218
6490,Income,1230
6491,Income,1243
6492,Income,1257
6493,Income,1289
6494,Income,1312
6495,Income,1245
6496,Income,1250
6497,Income,1253
6498,Income,1247
6499,Income,1323
6500,Income,1326
6501,Income,1328
6502,Income,1332
6503,Income,1353
6504,Income,1354
6505,Income,1359
6506,Income,1353
6507,Income,1393
6508,Income,1404
6509,Income,1421
6510,Income,1027
6511,Income,1034
6512,Income,1039
6513,Income,1029
6514,Income,1039
6515,Income,1051
6516,Income,1050
6517,Income,1051
6518,Income,1058
6519,Income,1062
6520,Income,1069
6521,Income,1061
6522,Income,1079
6523,Income,1096
6524,Income,1122
6525,Income,1626
6526,Income,1628
6527,Income,1628
6528,Income,1628
6529,Income,1812
6530,Income,1802
6531,Income,1807
6532,Income,1818
6533,Income,1864
6534,Income,1859
6535,Income,1860
6536,Income,1857
6537,Income,1936
6538,Income,1938
6539,Income,1938
6540,Income,988
6541,Income,997
6542,Income,989
6543,Income,1000
6544,Income,997
6545,Income,970
6546,Income,976
6547,Income,993
6548,Income,986
6549,Income,1018
6550,Income,1019
6551,Income,1021
6552,Income,1014
6553,Income,1026
6554,Income,1036
6555,Income,987
6556,Income,996
6557,Income,988
6558,Income,1002
6559,Income,1002
6560,Income,982
6561,Income,981
6562,Income,998
6563,Income,989
6564,Income,1012
6565,Income,1012
6566,Income,1014
6567,Income,1008
6568,Income,1016
6569,Income,1025
6570,Income,999
6571,Income,1003
6572,Income,998
6573,Income,991
6574,Income,973
6575,Income,908
6576,Income,941
6577,Income,959
6578,Income,961
6579,Income,1022
6580,Income,1025
6581,Income,1028
6582,Income,1019
6583,Income,1044
6584,Income,1060
6585,Income,1121
6586,Income,1129
6587,Income,1144
6588,Income,1151
6589,Income,1162
6590,Income,1168
6591,Income,1178
6592,Income,1180
6593,Income,1190
6594,Income,1199
6595,Income,1218
6596,Income,1227
6597,Income,1240
6598,Income,1256
6599,Income,1277
6600,Income,1106
6601,Income,1117
6602,Income,1126
6603,Income,1136
6604,Income,1151
6605,Income,1159
6606,Income,1166
6607,Income,1173
6608,Income,1186
6609,Income,1199
6610,Income,1209
6611,Income,1225
6612,Income,1240
6613,Income,1258
6614,Income,1272
6615,Income,1106
6616,Income,1117
6617,Income,1126
6618,Income,1136
6619,Income,1151
6620,Income,1159
6621,Income,1166
6622,Income,1173
6623,Income,1186
6624,Income,1199
6625,Income,1209
6626,Income,1225
6627,Income,1240
6628,Income,1258
6629,Income,1272
6630,Income,1125
6631,Income,1135
6632,Income,1145
6633,Income,1150
6634,Income,1156
6635,Income,1170
6636,Income,1178
6637,Income,1184
6638,Income,1192
6639,Income,1206
6640,Income,1222
6641,Income,1248
6642,Income,1266
6643,Income,1300
6644,Income,1323
6645,Income,1215
6646,Income,1215
6647,Income,1275
6648,Income,1276
6649,Income,1276
6650,Income,1277
6651,Income,1314
6652,Income,1314
6653,Income,1315
6654,Income,1315
6655,Income,1407
6656,Income,1407
6657,Income,1407
6658,Income,1408
6659,Income,1508
6660,Income,1239
6661,Income,1239
6662,Income,1300
6663,Income,1300
6664,Income,1300
6665,Income,1300
6666,Income,1339
6667,Income,1339
6668,Income,1339
6669,Income,1339
6670,Income,1434
6671,Income,1434
6672,Income,1434
6673,Income,1434
6674,Income,1538
6675,Income,1081
6676,Income,1087
6677,Income,1085
6678,Income,1086
6679,Income,1099
6680,Income,1104
6681,Income,1104
6682,Income,1092
6683,Income,1096
6684,Income,1099
6685,Income,1097
6686,Income,1086
6687,Income,1100
6688,Income,1120
6689,Income,1104
6690,Income,1077
6691,Income,1082
6692,Income,1080
6693,Income,1078
6694,Income,1092
6695,Income,1096
6696,Income,1097
6697,Income,1083
6698,Income,1087
6699,Income,1090
6700,Income,1087
6701,Income,1075
6702,Income,1090
6703,Income,1109
6704,Income,1091
6705,Income,990
6706,Income,1019
6707,Income,1020
6708,Income,1017
6709,Income,1010
6710,Income,1005
6711,Income,1031
6712,Income,1048
6713,Income,1034
6714,Income,1045
6715,Income,1062
6716,Income,1095
6717,Income,1099
6718,Income,1122
6719,Income,1142
6720,Income,1013
6721,Income,1051
6722,Income,1055
6723,Income,1050
6724,Income,1028
6725,Income,1026
6726,Income,1038
6727,Income,1112
6728,Income,1057
6729,Income,1075
6730,Income,1097
6731,Income,1200
6732,Income,1157
6733,Income,1176
6734,Income,1205
6735,Income,956
6736,Income,1014
6737,Income,1032
6738,Income,1014
6739,Income,1014
6740,Income,991
6741,Income,1063
6742,Income,1061
6743,Income,1013
6744,Income,1051
6745,Income,1079
6746,Income,1050
6747,Income,1042
6748,Income,1097
6749,Income,1060
6750,Income,992
6751,Income,1027
6752,Income,1017
6753,Income,1023
6754,Income,1004
6755,Income,977
6756,Income,1047
6757,Income,1044
6758,Income,1049
6759,Income,1041
6760,Income,1073
6761,Income,1060
6762,Income,1085
6763,Income,1099
6764,Income,1100
6765,Income,950
6766,Income,981
6767,Income,977
6768,Income,976
6769,Income,979
6770,Income,993
6771,Income,1027
6772,Income,1032
6773,Income,1011
6774,Income,1011
6775,Income,1026
6776,Income,1022
6777,Income,1018
6778,Income,1044
6779,Income,1067
6780,Income,990
6781,Income,987
6782,Income,991
6783,Income,992
6784,Income,982
6785,Income,978
6786,Income,988
6787,Income,990
6788,Income,993
6789,Income,995
6790,Income,1000
6791,Income,1035
6792,Income,1050
6793,Income,1084
6794,Income,1107
6795,Income,982
6796,Income,1003
6797,Income,1000
6798,Income,998
6799,Income,1008
6800,Income,1019
6801,Income,1019
6802,Income,1012
6803,Income,1020
6804,Income,1042
6805,Income,1048
6806,Income,1072
6807,Income,1100
6808,Income,1119
6809,Income,1160
6810,Income,1041
6811,Income,1048
6812,Income,1049
6813,Income,1056
6814,Income,1059
6815,Income,1064
6816,Income,1072
6817,Income,1075
6818,Income,1083
6819,Income,1090
6820,Income,1098
6821,Income,1107
6822,Income,1117
6823,Income,1136
6824,Income,1152
6825,Income,986
6826,Income,999
6827,Income,991
6828,Income,999
6829,Income,1005
6830,Income,1010
6831,Income,999
6832,Income,989
6833,Income,1000
6834,Income,992
6835,Income,984
6836,Income,976
6837,Income,999
6838,Income,999
6839,Income,1019
6840,Income,1069
6841,Income,1072
6842,Income,1079
6843,Income,1085
6844,Income,1087
6845,Income,1092
6846,Income,1106
6847,Income,1114
6848,Income,1123
6849,Income,1139
6850,Income,1150
6851,Income,1165
6852,Income,1172
6853,Income,1189
6854,Income,1202
6855,Income,1148
6856,Income,1151
6857,Income,1166
6858,Income,1175
6859,Income,1175
6860,Income,1175
6861,Income,1196
6862,Income,1207
6863,Income,1209
6864,Income,1211
6865,Income,1238
6866,Income,1257
6867,Income,1257
6868,Income,1323
6869,Income,1344
6870,Income,927
6871,Income,935
6872,Income,941
6873,Income,964
6874,Income,949
6875,Income,894
6876,Income,902
6877,Income,921
6878,Income,962
6879,Income,990
6880,Income,1032
6881,Income,1079
6882,Income,1126
6883,Income,1161
6884,Income,1165
6885,Income,981
6886,Income,956
6887,Income,955
6888,Income,947
6889,Income,960
6890,Income,950
6891,Income,954
6892,Income,989
6893,Income,1021
6894,Income,1043
6895,Income,1041
6896,Income,1064
6897,Income,1096
6898,Income,1095
6899,Income,1088
6900,Income,916
6901,Income,956
6902,Income,958
6903,Income,969
6904,Income,955
6905,Income,872
6906,Income,884
6907,Income,887
6908,Income,933
6909,Income,973
6910,Income,1023
6911,Income,1080
6912,Income,1153
6913,Income,1216
6914,Income,1183
6915,Income,959
6916,Income,1015
6917,Income,1007
6918,Income,1023
6919,Income,998
6920,Income,878
6921,Income,893
6922,Income,897
6923,Income,963
6924,Income,1022
6925,Income,1089
6926,Income,1173
6927,Income,1276
6928,Income,1355
6929,Income,1292
6930,Income,945
6931,Income,901
6932,Income,928
6933,Income,1023
6934,Income,969
6935,Income,936
6936,Income,933
6937,Income,1009
6938,Income,1047
6939,Income,1022
6940,Income,1173
6941,Income,1213
6942,Income,1097
6943,Income,1022
6944,Income,1213
6945,Income,866
6946,Income,859
6947,Income,849
6948,Income,837
6949,Income,836
6950,Income,840
6951,Income,827
6952,Income,826
6953,Income,814
6954,Income,795
6955,Income,787
6956,Income,810
6957,Income,811
6958,Income,808
6959,Income,813
6960,Income,1231
6961,Income,1239
6962,Income,1244
6963,Income,1239
6964,Income,1241
6965,Income,1244
6966,Income,1250
6967,Income,1250
6968,Income,1251
6969,Income,1248
6970,Income,1279
6971,Income,1280
6972,Income,1286
6973,Income,1301
6974,Income,1412
6975,Income,395
6976,Income,354
6977,Income,343
6978,Income,341
6979,Income,366
6980,Income,396
6981,Income,338
6982,Income,365
6983,Income,334
6984,Income,295
6985,Income,287
6986,Income,334
6987,Income,320
6988,Income,344
6989,Income,284
6990,Income,907
6991,Income,908
6992,Income,900
6993,Income,886
6994,Income,878
6995,Income,874
6996,Income,875
6997,Income,867
6998,Income,860
6999,Income,849
7000,Income,842
7001,Income,856
7002,Income,860
7003,Income,849
7004,Income,871
7005,Income,994
7006,Income,988
7007,Income,996
7008,Income,1008
7009,Income,1009
7010,Income,994
7011,Income,996
7012,Income,1023
7013,Income,1012
7014,Income,1020
7015,Income,1047
7016,Income,1069
7017,Income,1059
7018,Income,1067
7019,Income,1083
7020,Income,582
7021,Income,535
7022,Income,546
7023,Income,548
7024,Income,508
7025,Income,483
7026,Income,498
7027,Income,520
7028,Income,483
7029,Income,434
7030,Income,451
7031,Income,473
7032,Income,442
7033,Income,400
7034,Income,423
7035,Income,1071
7036,Income,1083
7037,Income,1083
7038,Income,1081
7039,Income,1086
7040,Income,1088
7041,Income,1095
7042,Income,1101
7043,Income,1096
7044,Income,1104
7045,Income,1132
7046,Income,1150
7047,Income,1160
7048,Income,1188
7049,Income,1218
7050,Income,1026
7051,Income,1032
7052,Income,1024
7053,Income,1034
7054,Income,1043
7055,Income,1052
7056,Income,1034
7057,Income,1044
7058,Income,1047
7059,Income,1094
7060,Income,1151
7061,Income,1178
7062,Income,1164
7063,Income,1187
7064,Income,1208
7065,Income,1040
7066,Income,1045
7067,Income,1056
7068,Income,1058
7069,Income,1061
7070,Income,1043
7071,Income,1060
7072,Income,1075
7073,Income,1077
7074,Income,1071
7075,Income,1079
7076,Income,1086
7077,Income,1087
7078,Income,1098
7079,Income,1081
7080,Income,1157
7081,Income,1193
7082,Income,1209
7083,Income,1226
7084,Income,1222
7085,Income,1247
7086,Income,1241
7087,Income,1277
7088,Income,1205
7089,Income,1256
7090,Income,1246
7091,Income,1290
7092,Income,1248
7093,Income,1311
7094,Income,1304
7095,Income,1239
7096,Income,1201
7097,Income,1220
7098,Income,1287
7099,Income,1332
7100,Income,1239
7101,Income,1240
7102,Income,1372
7103,Income,1371
7104,Income,1373
7105,Income,1408
7106,Income,1438
7107,Income,1475
7108,Income,1467
7109,Income,1552
7110,Income,1050
7111,Income,1050
7112,Income,1058
7113,Income,1058
7114,Income,1047
7115,Income,1047
7116,Income,1061
7117,Income,1064
7118,Income,1080
7119,Income,1080
7120,Income,1089
7121,Income,1089
7122,Income,1102
7123,Income,1102
7124,Income,1122
7125,Income,1069
7126,Income,1069
7127,Income,1093
7128,Income,1093
7129,Income,1093
7130,Income,1093
7131,Income,1125
7132,Income,1130
7133,Income,1130
7134,Income,1130
7135,Income,1151
7136,Income,1151
7137,Income,1151
7138,Income,1151
7139,Income,1198
7140,Income,1183
7141,Income,1183
7142,Income,1183
7143,Income,1183
7144,Income,1129
7145,Income,1129
7146,Income,1129
7147,Income,1129
7148,Income,1183
7149,Income,1183
7150,Income,1183
7151,Income,1183
7152,Income,1222
7153,Income,1222
7154,Income,1222
7155,Income,932
7156,Income,932
7157,Income,932
7158,Income,932
7159,Income,938
7160,Income,938
7161,Income,938
7162,Income,938
7163,Income,953
7164,Income,953
7165,Income,953
7166,Income,953
7167,Income,965
7168,Income,965
7169,Income,965
7170,Income,1145
7171,Income,1145
7172,Income,1145
7173,Income,1145
7174,Income,1105
7175,Income,1105
7176,Income,1105
7177,Income,1105
7178,Income,1081
7179,Income,1081
7180,Income,1081
7181,Income,1081
7182,Income,1091
7183,Income,1091
7184,Income,1091
7185,Income,1117
7186,Income,1131
7187,Income,1140
7188,Income,1151
7189,Income,1157
7190,Income,1162
7191,Income,1160
7192,Income,1165
7193,Income,1177
7194,Income,1191
7195,Income,1206
7196,Income,1221
7197,Income,1234
7198,Income,1246
7199,Income,1257
7200,Income,992
7201,Income,995
7202,Income,994
7203,Income,1004
7204,Income,1011
7205,Income,1013
7206,Income,993
7207,Income,997
7208,Income,999
7209,Income,1005
7210,Income,1025
7211,Income,1046
7212,Income,1065
7213,Income,1083
7214,Income,1097
7215,Income,1086
7216,Income,1086
7217,Income,1096
7218,Income,1146
7219,Income,1135
7220,Income,1123
7221,Income,1133
7222,Income,1127
7223,Income,1106
7224,Income,1099
7225,Income,1110
7226,Income,1146
7227,Income,1143
7228,Income,1199
7229,Income,1206
7230,Income,1194
7231,Income,1216
7232,Income,1233
7233,Income,1243
7234,Income,1250
7235,Income,1258
7236,Income,1260
7237,Income,1264
7238,Income,1272
7239,Income,1284
7240,Income,1299
7241,Income,1310
7242,Income,1320
7243,Income,1325
7244,Income,1331
7245,Income,853
7246,Income,851
7247,Income,820
7248,Income,812
7249,Income,812
7250,Income,812
7251,Income,812
7252,Income,812
7253,Income,811
7254,Income,810
7255,Income,808
7256,Income,758
7257,Income,757
7258,Income,716
7259,Income,759
7260,Income,1083
7261,Income,1086
7262,Income,1088
7263,Income,1091
7264,Income,1098
7265,Income,1105
7266,Income,1114
7267,Income,1126
7268,Income,1166
7269,Income,1196
7270,Income,1209
7271,Income,1229
7272,Income,1253
7273,Income,1278
7274,Income,1282
7275,Income,1133
7276,Income,1117
7277,Income,1088
7278,Income,1068
7279,Income,1063
7280,Income,1041
7281,Income,976
7282,Income,941
7283,Income,946
7284,Income,956
7285,Income,952
7286,Income,1007
7287,Income,1132
7288,Income,1251
7289,Income,1327
7290,Income,1133
7291,Income,1117
7292,Income,1088
7293,Income,1068
7294,Income,1063
7295,Income,1041
7296,Income,976
7297,Income,941
7298,Income,946
7299,Income,956
7300,Income,952
7301,Income,1007
7302,Income,1132
7303,Income,1251
7304,Income,1327
7305,Income,1052
7306,Income,1058
7307,Income,1064
7308,Income,1068
7309,Income,1077
7310,Income,1069
7311,Income,1071
7312,Income,1073
7313,Income,1083
7314,Income,1095
7315,Income,1115
7316,Income,1131
7317,Income,1157
7318,Income,1180
7319,Income,1204
7320,Income,1038
7321,Income,1045
7322,Income,1058
7323,Income,1052
7324,Income,1072
7325,Income,1084
7326,Income,1099
7327,Income,1078
7328,Income,1083
7329,Income,1101
7330,Income,1132
7331,Income,1123
7332,Income,1156
7333,Income,1173
7334,Income,1223
7335,Income,1044
7336,Income,1054
7337,Income,1069
7338,Income,998
7339,Income,1042
7340,Income,1093
7341,Income,1236
7342,Income,1068
7343,Income,1064
7344,Income,1160
7345,Income,1296
7346,Income,1148
7347,Income,1244
7348,Income,1245
7349,Income,1470
7350,Income,1016
7351,Income,1017
7352,Income,1053
7353,Income,1067
7354,Income,1086
7355,Income,1068
7356,Income,1072
7357,Income,1069
7358,Income,1062
7359,Income,1063
7360,Income,1092
7361,Income,1100
7362,Income,1139
7363,Income,1141
7364,Income,1172
7365,Income,1001
7366,Income,1002
7367,Income,1008
7368,Income,1011
7369,Income,1032
7370,Income,1038
7371,Income,1024
7372,Income,1022
7373,Income,1030
7374,Income,1035
7375,Income,1050
7376,Income,1063
7377,Income,1088
7378,Income,1110
7379,Income,1135
7380,Income,1032
7381,Income,1039
7382,Income,1056
7383,Income,1042
7384,Income,1055
7385,Income,1065
7386,Income,1063
7387,Income,1056
7388,Income,1061
7389,Income,1057
7390,Income,1065
7391,Income,1062
7392,Income,1086
7393,Income,1096
7394,Income,1117
7395,Income,1111
7396,Income,1126
7397,Income,1134
7398,Income,1141
7399,Income,1151
7400,Income,1168
7401,Income,1177
7402,Income,1184
7403,Income,1194
7404,Income,1217
7405,Income,1230
7406,Income,1242
7407,Income,1256
7408,Income,1288
7409,Income,1311
7410,Income,1238
7411,Income,1243
7412,Income,1246
7413,Income,1240
7414,Income,1306
7415,Income,1311
7416,Income,1313
7417,Income,1317
7418,Income,1339
7419,Income,1341
7420,Income,1347
7421,Income,1343
7422,Income,1377
7423,Income,1391
7424,Income,1411
7425,Income,1032
7426,Income,1039
7427,Income,1043
7428,Income,1035
7429,Income,1045
7430,Income,1056
7431,Income,1057
7432,Income,1060
7433,Income,1067
7434,Income,1072
7435,Income,1079
7436,Income,1075
7437,Income,1090
7438,Income,1108
7439,Income,1135
7440,Income,1632
7441,Income,1632
7442,Income,1633
7443,Income,1633
7444,Income,1815
7445,Income,1805
7446,Income,1808
7447,Income,1817
7448,Income,1870
7449,Income,1866
7450,Income,1866
7451,Income,1864
7452,Income,1943
7453,Income,1945
7454,Income,1945
7455,Income,1007
7456,Income,1016
7457,Income,1007
7458,Income,1016
7459,Income,1013
7460,Income,983
7461,Income,991
7462,Income,1010
7463,Income,1004
7464,Income,1031
7465,Income,1030
7466,Income,1033
7467,Income,1026
7468,Income,1035
7469,Income,1048
7470,Income,999
7471,Income,1008
7472,Income,1001
7473,Income,1011
7474,Income,1012
7475,Income,995
7476,Income,996
7477,Income,1014
7478,Income,1004
7479,Income,1030
7480,Income,1028
7481,Income,1031
7482,Income,1025
7483,Income,1030
7484,Income,1041
7485,Income,1034
7486,Income,1044
7487,Income,1027
7488,Income,1032
7489,Income,1016
7490,Income,938
7491,Income,980
7492,Income,1005
7493,Income,1008
7494,Income,1043
7495,Income,1049
7496,Income,1048
7497,Income,1039
7498,Income,1063
7499,Income,1085
7500,Income,1128
7501,Income,1135
7502,Income,1153
7503,Income,1158
7504,Income,1169
7505,Income,1175
7506,Income,1185
7507,Income,1187
7508,Income,1196
7509,Income,1205
7510,Income,1227
7511,Income,1235
7512,Income,1248
7513,Income,1264
7514,Income,1287
7515,Income,1110
7516,Income,1121
7517,Income,1130
7518,Income,1140
7519,Income,1155
7520,Income,1163
7521,Income,1170
7522,Income,1177
7523,Income,1190
7524,Income,1203
7525,Income,1213
7526,Income,1229
7527,Income,1243
7528,Income,1261
7529,Income,1275
7530,Income,1110
7531,Income,1121
7532,Income,1130
7533,Income,1140
7534,Income,1155
7535,Income,1163
7536,Income,1170
7537,Income,1177
7538,Income,1190
7539,Income,1203
7540,Income,1213
7541,Income,1229
7542,Income,1243
7543,Income,1261
7544,Income,1275
7545,Income,1143
7546,Income,1152
7547,Income,1162
7548,Income,1168
7549,Income,1176
7550,Income,1192
7551,Income,1200
7552,Income,1201
7553,Income,1210
7554,Income,1225
7555,Income,1240
7556,Income,1271
7557,Income,1292
7558,Income,1320
7559,Income,1346
7560,Income,1222
7561,Income,1222
7562,Income,1282
7563,Income,1283
7564,Income,1283
7565,Income,1283
7566,Income,1322
7567,Income,1322
7568,Income,1322
7569,Income,1322
7570,Income,1413
7571,Income,1413
7572,Income,1413
7573,Income,1414
7574,Income,1514
7575,Income,1243
7576,Income,1243
7577,Income,1303
7578,Income,1303
7579,Income,1303
7580,Income,1303
7581,Income,1344
7582,Income,1344
7583,Income,1344
7584,Income,1344
7585,Income,1437
7586,Income,1437
7587,Income,1437
7588,Income,1437
7589,Income,1542
7590,Income,1080
7591,Income,1086
7592,Income,1084
7593,Income,1085
7594,Income,1098
7595,Income,1103
7596,Income,1103
7597,Income,1092
7598,Income,1096
7599,Income,1099
7600,Income,1097
7601,Income,1087
7602,Income,1101
7603,Income,1121
7604,Income,1104
7605,Income,1077
7606,Income,1081
7607,Income,1079
7608,Income,1077
7609,Income,1091
7610,Income,1096
7611,Income,1096
7612,Income,1083
7613,Income,1088
7614,Income,1090
7615,Income,1088
7616,Income,1076
7617,Income,1091
7618,Income,1110
7619,Income,1091
7620,Income,987
7621,Income,1013
7622,Income,1010
7623,Income,1010
7624,Income,1001
7625,Income,999
7626,Income,1019
7627,Income,1036
7628,Income,1021
7629,Income,1031
7630,Income,1044
7631,Income,1068
7632,Income,1072
7633,Income,1099
7634,Income,1119
7635,Income,1017
7636,Income,1051
7637,Income,1050
7638,Income,1051
7639,Income,1031
7640,Income,1033
7641,Income,1015
7642,Income,1097
7643,Income,1050
7644,Income,1049
7645,Income,1063
7646,Income,1158
7647,Income,1119
7648,Income,1149
7649,Income,1184
7650,Income,965
7651,Income,1021
7652,Income,1032
7653,Income,1017
7654,Income,1020
7655,Income,993
7656,Income,1058
7657,Income,1064
7658,Income,1006
7659,Income,1049
7660,Income,1088
7661,Income,1058
7662,Income,1045
7663,Income,1104
7664,Income,1066
7665,Income,993
7666,Income,1018
7667,Income,1003
7668,Income,1011
7669,Income,985
7670,Income,961
7671,Income,1013
7672,Income,1012
7673,Income,1024
7674,Income,1017
7675,Income,1038
7676,Income,1029
7677,Income,1052
7678,Income,1057
7679,Income,1056
7680,Income,882
7681,Income,933
7682,Income,929
7683,Income,915
7684,Income,914
7685,Income,937
7686,Income,979
7687,Income,983
7688,Income,959
7689,Income,973
7690,Income,942
7691,Income,939
7692,Income,941
7693,Income,987
7694,Income,1033
7695,Income,993
7696,Income,985
7697,Income,991
7698,Income,991
7699,Income,978
7700,Income,974
7701,Income,985
7702,Income,986
7703,Income,990
7704,Income,995
7705,Income,1001
7706,Income,1036
7707,Income,1048
7708,Income,1084
7709,Income,1104
7710,Income,994
7711,Income,1013
7712,Income,1006
7713,Income,1010
7714,Income,1023
7715,Income,1035
7716,Income,1033
7717,Income,1023
7718,Income,1030
7719,Income,1052
7720,Income,1058
7721,Income,1081
7722,Income,1112
7723,Income,1131
7724,Income,1179
7725,Income,1068
7726,Income,1072
7727,Income,1075
7728,Income,1082
7729,Income,1084
7730,Income,1089
7731,Income,1094
7732,Income,1099
7733,Income,1107
7734,Income,1116
7735,Income,1120
7736,Income,1128
7737,Income,1138
7738,Income,1151
7739,Income,1167
7740,Income,1005
7741,Income,1009
7742,Income,1005
7743,Income,1013
7744,Income,1015
7745,Income,1021
7746,Income,1013
7747,Income,1010
7748,Income,1019
7749,Income,1011
7750,Income,1004
7751,Income,1001
7752,Income,1018
7753,Income,1018
