year,id,protocol_id,index
2020,8930,Income,1255
2020,8931,Income,1245
2020,8932,Income,1408
2020,8944,Income,1082
2020,8945,Income,1082
2020,8946,Income,1090
2020,8947,Income,1091
2020,8959,Income,1106
2020,8960,Income,1106
2020,8961,Income,1135
2020,8962,Income,1139
2020,8974,Income,1211
2020,8975,Income,1211
2020,8976,Income,1211
2020,8977,Income,1211
2020,8989,Income,940
2020,8990,Income,940
2020,8991,Income,940
2020,8992,Income,940
2020,9004,Income,1082
2020,9005,Income,1082
2020,9006,Income,1082
2020,9007,Income,1082
2020,9019,Income,1185
2020,9020,Income,1190
2020,9021,Income,1189
2020,9022,Income,1194
2020,9034,Income,1041
2020,9035,Income,1046
2020,9036,Income,1030
2020,9037,Income,1032
2020,9049,Income,1081
2020,9050,Income,1065
2020,9051,Income,1091
2020,9052,Income,1086
2020,9064,Income,1266
2020,9065,Income,1273
2020,9066,Income,1276
2020,9067,Income,1280
2020,9079,Income,821
2020,9080,Income,821
2020,9081,Income,821
2020,9082,Income,822
2020,9094,Income,1166
2020,9095,Income,1171
2020,9096,Income,1174
2020,9097,Income,1187
2020,9109,Income,1092
2020,9110,Income,1071
2020,9111,Income,1003
2020,9112,Income,967
2020,9124,Income,1092
2020,9125,Income,1071
2020,9126,Income,1003
2020,9127,Income,967
2020,9139,Income,1073
2020,9140,Income,1066
2020,9141,Income,1068
2020,9142,Income,1070
2021,4598,Income,1111
2021,7538,Income,1190
2021,5096,Income,1166
2021,5095,Income,1082
2021,8906,Income,1099
2021,7539,Income,1203
2021,7540,Income,1213
2021,7541,Income,1229
2021,8243,Income,1086
2021,8244,Income,1103
2021,8245,Income,1134
2021,8246,Income,1125
2021,7240,Income,1299
2021,7241,Income,1310
2021,5739,Income,1318
2021,5094,Income,1016
2021,5093,Income,957
2021,5498,Income,1072
2021,8606,Income,974
2021,4718,Income,996
2021,7059,Income,1094
2021,5666,Income,1039
2021,5665,Income,1024
2021,8258,Income,1072
2021,8259,Income,1153
2021,8260,Income,1291
2021,8261,Income,1153
2021,8723,Income,999
2021,8724,Income,1018
2021,8725,Income,1011
2021,7553,Income,1210
2021,5081,Income,1039
2021,5080,Income,984
2021,5079,Income,938
2021,9086,Income,759
2021,7554,Income,1225
2021,7555,Income,1240
2021,7556,Income,1271
2021,8273,Income,1058
2021,8274,Income,1058
2021,8275,Income,1089
2021,8276,Income,1098
2021,5664,Income,1023
2021,5663,Income,987
2021,4868,Income,1084
2021,5078,Income,900
2021,5486,Income,1146
2021,5485,Income,1134
2021,5484,Income,1113
2021,8918,Income,1257
2021,8919,Income,1292
2021,8920,Income,1293
2021,8921,Income,1322
2021,8288,Income,1027
2021,8289,Income,1030
2021,8290,Income,1044
2021,8291,Income,1056
2021,5483,Income,1102
2021,8726,Income,1030
2021,7060,Income,1151
2021,5066,Income,1080
2021,5065,Income,1058
2021,5064,Income,1063
2021,5063,Income,1038
2021,7061,Income,1178
2021,4658,Income,1198
2021,7568,Income,1322
2021,4706,Income,1858
2021,8303,Income,1046
2021,8304,Income,1041
2021,8305,Income,1047
2021,8306,Income,1045
2021,7569,Income,1322
2021,7570,Income,1413
2021,7571,Income,1413
2021,7253,Income,811
2021,7254,Income,810
2021,7255,Income,808
2021,5051,Income,1037
2021,4705,Income,1860
2021,4704,Income,1859
2021,4703,Income,1863
2021,4614,Income,1080
2021,8318,Income,1186
2021,8319,Income,1209
2021,8320,Income,1220
2021,8321,Income,1232
2021,7256,Income,758
2021,7118,Income,1080
2021,7119,Income,1080
2021,5050,Income,994
2021,5049,Income,954
2021,5048,Income,925
2021,5471,Income,1003
2021,4613,Income,1079
2021,7120,Income,1089
2021,7121,Income,1089
2021,8933,Income,1403
2021,8333,Income,1229
2021,8334,Income,1232
2021,8335,Income,1240
2021,8336,Income,1235
2021,5785,Income,1083
2021,4811,Income,1261
2021,7583,Income,1344
2021,7584,Income,1344
2021,7585,Income,1437
2021,5036,Income,1283
2021,5035,Income,1264
2021,8934,Income,1411
2021,8935,Income,1460
2021,8936,Income,1471
2021,7586,Income,1437
2021,8348,Income,1064
2021,8349,Income,1070
2021,8350,Income,1079
2021,8351,Income,1073
2021,5784,Income,1086
2021,5651,Income,1038
2021,5783,Income,1085
2021,5034,Income,1236
2021,5033,Income,1234
2021,5470,Income,946
2021,5469,Income,948
2021,5468,Income,936
2021,5738,Income,1318
2021,9038,Income,1037
2021,9039,Income,1045
2021,8363,Income,1870
2021,8364,Income,1864
2021,8365,Income,1866
2021,8366,Income,1863
2021,9040,Income,1057
2021,9041,Income,1078
2021,7598,Income,1096
2021,7599,Income,1099
2021,5021,Income,1138
2021,5020,Income,1126
2021,5019,Income,1115
2021,7600,Income,1097
2021,7601,Income,1087
2021,8648,Income,1096
2021,8649,Income,1104
2021,6236,Income,1089
2021,4691,Income,1069
2021,7268,Income,1166
2021,4586,Income,1104
2021,8378,Income,989
2021,6248,Income,936
2021,6249,Income,936
2021,6250,Income,936
2021,6251,Income,936
2021,7269,Income,1196
2021,7270,Income,1209
2021,5456,Income,1003
2021,6235,Income,1089
2021,6234,Income,1089
2021,6233,Income,1089
2021,5455,Income,946
2021,8379,Income,1024
2021,8380,Income,1025
2021,8381,Income,1026
2021,8738,Income,969
2021,6263,Income,1090
2021,6264,Income,1090
2021,6265,Income,1090
2021,6266,Income,1090
2021,8739,Income,1011
2021,8740,Income,1063
2021,8741,Income,1121
2021,7613,Income,1088
2021,7614,Income,1090
2021,6221,Income,1182
2021,6220,Income,1182
2021,7615,Income,1088
2021,7616,Income,1076
2021,5018,Income,1101
2021,7271,Income,1229
2021,6278,Income,1193
2021,6279,Income,1210
2021,6280,Income,1226
2021,6281,Income,1238
2021,5770,Income,1092
2021,5769,Income,1095
2021,5454,Income,948
2021,6219,Income,1162
2021,6218,Income,1162
2021,5453,Income,936
2021,5768,Income,1093
2021,5650,Income,1032
2021,5649,Income,1033
2021,5648,Income,1007
2021,4585,Income,1109
2021,6293,Income,998
2021,6294,Income,1007
2021,6295,Income,1030
2021,6296,Income,1053
2021,4886,Income,1049
2021,4810,Income,1232
2021,7628,Income,1021
2021,6206,Income,1023
2021,6205,Income,1023
2021,6204,Income,1018
2021,6203,Income,1018
2021,4584,Income,1079
2021,8948,Income,1108
2021,8949,Income,1108
2021,8393,Income,993
2021,6308,Income,1128
2021,6309,Income,1143
2021,6310,Income,1147
2021,6311,Income,1157
2021,7629,Income,1031
2021,7630,Income,1044
2021,7631,Income,1068
2021,8650,Income,1107
2021,8651,Income,1115
2021,4885,Income,1031
2021,6191,Income,1415
2021,8394,Income,1020
2021,8395,Income,1020
2021,8396,Income,1020
2021,4884,Income,1013
2021,6323,Income,1285
2021,6324,Income,1297
2021,6325,Income,1313
2021,6326,Income,1324
2021,5441,Income,1383
2021,5440,Income,1366
2021,5439,Income,1344
2021,6190,Income,1394
2021,6189,Income,1358
2021,6188,Income,1360
2021,4809,Income,1217
2021,4808,Income,1201
2021,7283,Income,946
2021,5006,Income,984
2021,5005,Income,990
2021,6338,Income,768
2021,6339,Income,768
2021,6340,Income,764
2021,6341,Income,714
2021,7284,Income,956
2021,7643,Income,1050
2021,7644,Income,1049
2021,7645,Income,1063
2021,7646,Income,1158
2021,6176,Income,1338
2021,6175,Income,1300
2021,5004,Income,996
2021,5003,Income,1003
2021,8950,Income,1114
2021,8951,Income,1114
2021,6353,Income,1225
2021,6354,Income,1260
2021,6355,Income,1275
2021,6356,Income,1285
2021,7285,Income,952
2021,7286,Income,1007
2021,4883,Income,1002
2021,6174,Income,1303
2021,6173,Income,1276
2021,5438,Income,1303
2021,7133,Income,1130
2021,7134,Income,1130
2021,7135,Income,1151
2021,8408,Income,964
2021,8409,Income,1036
2021,6368,Income,940
2021,6369,Income,948
2021,6370,Income,945
2021,6371,Income,998
2021,7136,Income,1151
2021,5636,Income,1038
2021,5635,Income,1031
2021,8753,Income,966
2021,6161,Income,1055
2021,6160,Income,1047
2021,6159,Income,1042
2021,8410,Income,1038
2021,8411,Income,1045
2021,7658,Income,1006
2021,7659,Income,1049
2021,6383,Income,940
2021,6384,Income,948
2021,6385,Income,945
2021,6386,Income,998
2021,7660,Income,1088
2021,7661,Income,1058
2021,7016,Income,1069
2021,6158,Income,1055
2021,4661,Income,1247
2021,4898,Income,1028
2021,5426,Income,718
2021,5425,Income,756
2021,5424,Income,761
2021,5423,Income,763
2021,8754,Income,1025
2021,6398,Income,1099
2021,6399,Income,1111
2021,6400,Income,1132
2021,6401,Income,1145
2021,8755,Income,1090
2021,8756,Income,1173
2021,4856,Income,1080
2021,6146,Income,1157
2021,6145,Income,1139
2021,6144,Income,1096
2021,6143,Income,1060
2021,4991,Income,1075
2021,7673,Income,1024
2021,4690,Income,1077
2021,4689,Income,1070
2021,6413,Income,1080
2021,6414,Income,1095
2021,6415,Income,1125
2021,6416,Income,1119
2021,7674,Income,1017
2021,7675,Income,1038
2021,7676,Income,1029
2021,7298,Income,946
2021,7299,Income,956
2021,7300,Income,952
2021,6131,Income,1305
2021,4688,Income,1066
2021,8423,Income,1200
2021,8424,Income,1208
2021,8425,Income,1235
2021,6428,Income,1091
2021,6429,Income,1161
2021,6430,Income,1294
2021,6431,Income,1165
2021,7301,Income,1007
2021,5726,Income,1277
2021,5725,Income,1246
2021,6130,Income,1237
2021,6129,Income,1198
2021,6128,Income,1170
2021,5411,Income,1334
2021,8426,Income,1245
2021,5724,Income,1230
2021,5634,Income,1032
2021,5633,Income,1004
2021,6443,Income,1074
2021,6444,Income,1073
2021,6445,Income,1103
2021,6446,Income,1114
2021,5723,Income,1213
2021,7688,Income,959
2021,7689,Income,973
2021,7690,Income,942
2021,7691,Income,939
2021,6116,Income,491
2021,6115,Income,460
2021,4990,Income,1070
2021,4989,Income,1067
2021,4988,Income,1062
2021,8588,Income,1046
2021,6458,Income,1024
2021,6459,Income,1029
2021,6460,Income,1043
2021,6461,Income,1057
2021,4855,Income,1091
2021,9113,Income,976
2021,5410,Income,1323
2021,6114,Income,447
2021,6113,Income,503
2021,5409,Income,1308
2021,5408,Income,1295
2021,9114,Income,990
2021,9098,Income,1222
2021,9099,Income,1248
2021,9100,Income,1263
2021,6473,Income,1058
2021,6474,Income,1055
2021,6475,Income,1064
2021,6476,Income,1061
2021,4796,Income,1241
2021,4795,Income,1225
2021,9115,Income,987
2021,7313,Income,1083
2021,6101,Income,1076
2021,6100,Income,1056
2021,6099,Income,1036
2021,8438,Income,1186
2021,8439,Income,1197
2021,8440,Income,1206
2021,8441,Income,1220
2021,6488,Income,1195
2021,6489,Income,1218
2021,6490,Income,1230
2021,6491,Income,1243
2021,7703,Income,990
2021,7704,Income,995
2021,7705,Income,1001
2021,6098,Income,1036
2021,7706,Income,1036
2021,7314,Income,1095
2021,7315,Income,1115
2021,7316,Income,1131
2021,9008,Income,1080
2021,9009,Income,1080
2021,5396,Income,1090
2021,6503,Income,1353
2021,6504,Income,1354
2021,6505,Income,1359
2021,6506,Income,1353
2021,5395,Income,1088
2021,4631,Income,1055
2021,7148,Income,1183
2021,6086,Income,894
2021,6085,Income,880
2021,6084,Income,886
2021,6083,Income,898
2021,8768,Income,1013
2021,4976,Income,1036
2021,4975,Income,1013
2021,9101,Income,1275
2021,6518,Income,1058
2021,6519,Income,1062
2021,6520,Income,1069
2021,6521,Income,1061
2021,8769,Income,976
2021,7718,Income,1030
2021,7719,Income,1052
2021,7720,Income,1058
2021,7721,Income,1081
2021,7149,Income,1183
2021,6071,Income,381
2021,8963,Income,1139
2021,8964,Income,1139
2021,8965,Income,1159
2021,8453,Income,1186
2021,6533,Income,1864
2021,6534,Income,1859
2021,6535,Income,1860
2021,6536,Income,1857
2021,5621,Income,1859
2021,5620,Income,1861
2021,5394,Income,1085
2021,6070,Income,327
2021,6069,Income,336
2021,6068,Income,381
2021,5393,Income,1086
2021,8454,Income,1197
2021,8455,Income,1206
2021,8456,Income,1220
2021,5619,Income,1860
2021,6548,Income,986
2021,6549,Income,1018
2021,6550,Income,1019
2021,6551,Income,1021
2021,9116,Income,1049
2021,8770,Income,1105
2021,8771,Income,1135
2021,8663,Income,1003
2021,8664,Income,993
2021,6056,Income,1271
2021,6055,Income,1268
2021,7733,Income,1107
2021,7734,Income,1116
2021,4974,Income,1008
2021,4973,Income,992
2021,6563,Income,989
2021,6564,Income,1012
2021,6565,Income,1012
2021,6566,Income,1014
2021,7735,Income,1120
2021,7736,Income,1128
2021,8665,Income,986
2021,6054,Income,1246
2021,6053,Income,1253
2021,7328,Income,1083
2021,7329,Income,1101
2021,7330,Income,1132
2021,5381,Income,1034
2021,8966,Income,1159
2021,5380,Income,1015
2021,6578,Income,961
2021,6579,Income,1022
2021,6580,Income,1025
2021,6581,Income,1028
2021,5379,Income,998
2021,7331,Income,1123
2021,4794,Income,1214
2021,4793,Income,1201
2021,6041,Income,865
2021,6040,Income,850
2021,6039,Income,856
2021,7150,Income,1183
2021,7748,Income,1019
2021,8468,Income,1205
2021,8469,Income,1223
2021,6593,Income,1190
2021,6594,Income,1199
2021,6595,Income,1218
2021,6596,Income,1227
2021,7749,Income,1011
2021,7750,Income,1004
2021,7751,Income,1001
2021,6038,Income,868
2021,7151,Income,1183
2021,8589,Income,1044
2021,5618,Income,1864
2021,8470,Income,1243
2021,8471,Income,1280
2021,5378,Income,990
2021,7073,Income,1077
2021,6608,Income,1186
2021,6609,Income,1199
2021,6610,Income,1209
2021,6611,Income,1225
2021,7074,Income,1071
2021,7075,Income,1079
2021,8666,Income,977
2021,6026,Income,1283
2021,6025,Income,1251
2021,6024,Income,1083
2021,6023,Income,1127
2021,7076,Income,1086
2021,7043,Income,1096
2021,4961,Income,1009
2021,4960,Income,982
2021,6623,Income,1186
2021,6624,Income,1199
2021,6625,Income,1209
2021,6626,Income,1225
2021,9143,Income,1079
2021,7763,Income,1142
2021,7764,Income,1161
2021,7765,Income,1171
2021,7766,Income,1185
2021,5711,Income,1238
2021,6011,Income,1167
2021,4959,Income,980
2021,7343,Income,1064
2021,7344,Income,1160
2021,4676,Income,1423
2021,6638,Income,1192
2021,6639,Income,1206
2021,6640,Income,1222
2021,6641,Income,1248
2021,5366,Income,1242
2021,5365,Income,1231
2021,5364,Income,1215
2021,6010,Income,1083
2021,6009,Income,1016
2021,6008,Income,957
2021,5363,Income,1197
2021,4675,Income,1428
2021,8483,Income,1322
2021,8484,Income,1322
2021,8485,Income,1413
2021,6653,Income,1315
2021,6654,Income,1315
2021,6655,Income,1407
2021,6656,Income,1407
2021,9053,Income,1085
2021,8783,Income,792
2021,8784,Income,776
2021,8785,Income,769
2021,7778,Income,1210
2021,5996,Income,1064
2021,5995,Income,1008
2021,8486,Income,1413
2021,7779,Income,1213
2021,7780,Income,1239
2021,7781,Income,1259
2021,6668,Income,1339
2021,6669,Income,1339
2021,6670,Income,1434
2021,6671,Income,1434
2021,7345,Income,1296
2021,7346,Income,1148
2021,8618,Income,1008
2021,5994,Income,959
2021,5993,Income,919
2021,8619,Income,1004
2021,8620,Income,1014
2021,4958,Income,978
2021,5606,Income,1072
2021,5351,Income,1116
2021,8786,Income,789
2021,6683,Income,1096
2021,6684,Income,1099
2021,6685,Income,1097
2021,6686,Income,1086
2021,5605,Income,1079
2021,5604,Income,1072
2021,5603,Income,1068
2021,7793,Income,962
2021,5981,Income,1048
2021,5980,Income,1027
2021,5979,Income,1030
2021,7794,Income,990
2021,7795,Income,1034
2021,7796,Income,1077
2021,4854,Income,1093
2021,6698,Income,1087
2021,6699,Income,1090
2021,6700,Income,1087
2021,6701,Income,1075
2021,4853,Income,1090
2021,8621,Income,1052
2021,5350,Income,1116
2021,5978,Income,1008
2021,5349,Income,1116
2021,5348,Income,1116
2021,7163,Income,953
2021,8498,Income,1341
2021,8499,Income,1341
2021,8500,Income,1435
2021,8501,Income,1435
2021,6713,Income,1034
2021,6714,Income,1045
2021,6715,Income,1062
2021,6716,Income,1095
2021,7358,Income,1062
2021,4781,Income,1241
2021,4780,Income,1225
2021,5966,Income,1063
2021,5965,Income,1018
2021,5964,Income,976
2021,5963,Income,949
2021,4779,Income,1214
2021,7808,Income,1018
2021,7809,Income,1041
2021,4946,Income,1000
2021,6728,Income,1057
2021,6729,Income,1075
2021,6730,Income,1097
2021,6731,Income,1200
2021,7810,Income,1038
2021,7811,Income,1060
2021,7359,Income,1063
2021,7360,Income,1092
2021,7361,Income,1100
2021,7164,Income,953
2021,5951,Income,1265
2021,4945,Income,1028
2021,4944,Income,1028
2021,4943,Income,1024
2021,8978,Income,1245
2021,6743,Income,1013
2021,6744,Income,1051
2021,6745,Income,1079
2021,6746,Income,1050
2021,7165,Income,953
2021,5336,Income,936
2021,5335,Income,936
2021,5950,Income,1245
2021,5949,Income,1217
2021,5948,Income,1215
2021,9054,Income,1083
2021,8979,Income,1245
2021,8980,Income,1245
2021,8981,Income,1245
2021,8513,Income,1095
2021,6758,Income,1049
2021,6759,Income,1041
2021,6760,Income,1073
2021,6761,Income,1060
2021,9055,Income,1091
2021,9056,Income,1109
2021,7166,Income,953
2021,7823,Income,941
2021,7824,Income,981
2021,5936,Income,1142
2021,5935,Income,1131
2021,8514,Income,1100
2021,8515,Income,1098
2021,8516,Income,1089
2021,7825,Income,1031
2021,6773,Income,1011
2021,6774,Income,1011
2021,6775,Income,1026
2021,6776,Income,1022
2021,7826,Income,1086
2021,7044,Income,1104
2021,7045,Income,1132
2021,5934,Income,1124
2021,5933,Income,1111
2021,7046,Income,1150
2021,5334,Income,936
2021,5333,Income,936
2021,5591,Income,1416
2021,5710,Income,1221
2021,8798,Income,1238
2021,6788,Income,993
2021,6789,Income,995
2021,6790,Income,1000
2021,6791,Income,1035
2021,8799,Income,1240
2021,8800,Income,1265
2021,8801,Income,1266
2021,7838,Income,955
2021,5921,Income,984
2021,5920,Income,989
2021,5919,Income,994
2021,7839,Income,1013
2021,4931,Income,1014
2021,7840,Income,1079
2021,7841,Income,1162
2021,6803,Income,1020
2021,6804,Income,1042
2021,6805,Income,1048
2021,6806,Income,1072
2021,9023,Income,1206
2021,9024,Income,1219
2021,9025,Income,1233
2021,5918,Income,1000
2021,7373,Income,1030
2021,5321,Income,1082
2021,5320,Income,1082
2021,5319,Income,1082
2021,4674,Income,1424
2021,8528,Income,1083
2021,8529,Income,1089
2021,6818,Income,1083
2021,6819,Income,1090
2021,6820,Income,1098
2021,6821,Income,1107
2021,7374,Income,1035
2021,7375,Income,1050
2021,7376,Income,1063
2021,5906,Income,1096
2021,5905,Income,1089
2021,5904,Income,1085
2021,5903,Income,1078
2021,8530,Income,1086
2021,8531,Income,1075
2021,4778,Income,1201
2021,7853,Income,1025
2021,6833,Income,1000
2021,6834,Income,992
2021,6835,Income,984
2021,6836,Income,976
2021,7854,Income,999
2021,7855,Income,1179
2021,7856,Income,1207
2021,5709,Income,1210
2021,5708,Income,1196
2021,7028,Income,483
2021,5891,Income,1051
2021,5318,Income,1082
2021,4930,Income,1034
2021,4929,Income,1004
2021,4928,Income,1008
2021,6848,Income,1123
2021,6849,Income,1139
2021,6850,Income,1150
2021,6851,Income,1165
2021,5590,Income,1421
2021,5589,Income,1416
2021,5588,Income,1415
2021,5890,Income,1028
2021,5889,Income,1022
2021,5888,Income,992
2021,5756,Income,1436
2021,8678,Income,1137
2021,4673,Income,1424
2021,8679,Income,1155
2021,8680,Income,1164
2021,6863,Income,1209
2021,6864,Income,1211
2021,6865,Income,1238
2021,6866,Income,1257
2021,7868,Income,789
2021,7869,Income,774
2021,7870,Income,767
2021,7871,Income,786
2021,8681,Income,1180
2021,5876,Income,1025
2021,5875,Income,989
2021,4601,Income,1162
2021,8543,Income,1045
2021,8544,Income,1050
2021,8545,Income,1064
2021,6878,Income,962
2021,6879,Income,990
2021,6880,Income,1032
2021,6881,Income,1079
2021,7388,Income,1061
2021,7389,Income,1057
2021,5306,Income,1172
2021,5874,Income,983
2021,5873,Income,978
2021,5305,Income,1172
2021,5304,Income,1152
2021,8546,Income,1084
2021,5303,Income,1152
2021,7390,Income,1065
2021,4630,Income,1041
2021,6893,Income,1021
2021,6894,Income,1043
2021,6895,Income,1041
2021,6896,Income,1064
2021,4629,Income,1026
2021,8813,Income,350
2021,7883,Income,1199
2021,7884,Income,1191
2021,5861,Income,1017
2021,5860,Income,1028
2021,5859,Income,978
2021,7885,Income,1204
2021,7886,Income,1207
2021,4916,Income,1070
2021,4915,Income,1106
2021,6908,Income,933
2021,6909,Income,973
2021,6910,Income,1023
2021,6911,Income,1080
2021,7391,Income,1062
2021,5755,Income,1436
2021,7029,Income,434
2021,5858,Income,1000
2021,4660,Income,1233
2021,7178,Income,1081
2021,7179,Income,1081
2021,4600,Income,1262
2021,4599,Income,1158
2021,4583,Income,1068
2021,8993,Income,953
2021,6923,Income,963
2021,6924,Income,1022
2021,6925,Income,1089
2021,6926,Income,1173
2021,5291,Income,1002
2021,8814,Income,309
2021,8815,Income,301
2021,5846,Income,1082
2021,5845,Income,1096
2021,5844,Income,1058
2021,5843,Income,1076
2021,8558,Income,1057
2021,8559,Income,1056
2021,8560,Income,1055
2021,8561,Income,1130
2021,6938,Income,1047
2021,6939,Income,1022
2021,6940,Income,1173
2021,6941,Income,1213
2021,8816,Income,350
2021,5576,Income,1247
2021,7898,Income,338
2021,7899,Income,298
2021,7900,Income,290
2021,7901,Income,338
2021,5831,Income,1057
2021,5575,Income,1234
2021,7180,Income,1081
2021,7181,Income,1081
2021,4914,Income,1043
2021,6953,Income,814
2021,6954,Income,795
2021,6955,Income,787
2021,6956,Income,810
2021,5290,Income,1002
2021,5289,Income,999
2021,5288,Income,999
2021,5830,Income,1077
2021,5829,Income,1062
2021,5828,Income,1029
2021,4659,Income,1220
2021,4913,Income,1001
2021,9146,Income,1126
2021,7403,Income,1194
2021,8994,Income,953
2021,6968,Income,1251
2021,6969,Income,1248
2021,6970,Income,1279
2021,6971,Income,1280
2021,4766,Income,1227
2021,4765,Income,1220
2021,7913,Income,842
2021,7914,Income,831
2021,7915,Income,823
2021,5816,Income,1222
2021,5815,Income,1131
2021,8995,Income,953
2021,8996,Income,953
2021,7916,Income,838
2021,8573,Income,1006
2021,6983,Income,334
2021,6984,Income,295
2021,6985,Income,287
2021,6986,Income,334
2021,7404,Income,1217
2021,7405,Income,1230
2021,7406,Income,1242
2021,5814,Income,1107
2021,5813,Income,1075
2021,7088,Income,1205
2021,7089,Income,1256
2021,8574,Income,1043
2021,8575,Income,1080
2021,8576,Income,1063
2021,5276,Income,1568
2021,6998,Income,860
2021,6999,Income,849
2021,7000,Income,842
2021,7001,Income,856
2021,5275,Income,1577
2021,4764,Income,1198
2021,4763,Income,1190
2021,4628,Income,1021
2021,5801,Income,1107
2021,5800,Income,1076
2021,5799,Income,1053
2021,7090,Income,1246
2021,7928,Income,1040
2021,7929,Income,1037
2021,4901,Income,1135
2021,7013,Income,1012
2021,7014,Income,1020
2021,7930,Income,1056
2021,7931,Income,1077
2021,5574,Income,1221
2021,5573,Income,1198
2021,5696,Income,1238
2021,5274,Income,1504
2021,5273,Income,1488
2021,5695,Income,1221
2021,4841,Income,1440
2021,9144,Income,1091
2021,9145,Income,1112
2021,8828,Income,826
2021,8829,Income,817
2021,7943,Income,500
2021,7944,Income,461
2021,7945,Income,469
2021,7946,Income,488
2021,4840,Income,1440
2021,4839,Income,1342
2021,9026,Income,1246
2021,7418,Income,1339
2021,5261,Income,1387
2021,5260,Income,1362
2021,5259,Income,1369
2021,8830,Income,809
2021,8831,Income,822
2021,7419,Income,1341
2021,7420,Income,1347
2021,7958,Income,1171
2021,7959,Income,1192
2021,7960,Income,1226
2021,7961,Income,1281
2021,7421,Income,1343
2021,7091,Income,1290
2021,7030,Income,451
2021,5258,Income,1333
2021,4871,Income,1073
2021,9010,Income,1080
2021,5561,Income,1054
2021,5560,Income,1057
2021,5559,Income,1049
2021,7193,Income,1177
2021,7194,Income,1191
2021,7973,Income,1051
2021,7974,Income,1088
2021,7975,Income,1124
2021,7976,Income,1144
2021,7195,Income,1206
2021,8693,Income,1194
2021,7433,Income,1067
2021,5246,Income,1051
2021,5245,Income,1042
2021,5244,Income,1037
2021,5243,Income,1038
2021,4751,Income,1004
2021,9128,Income,976
2021,9129,Income,990
2021,9068,Income,1289
2021,7988,Income,1104
2021,7989,Income,1092
2021,7990,Income,1101
2021,7991,Income,1109
2021,7434,Income,1072
2021,7435,Income,1079
2021,7436,Income,1075
2021,7196,Income,1221
2021,7031,Income,473
2021,4900,Income,1058
2021,5231,Income,1193
2021,9069,Income,1303
2021,8843,Income,1044
2021,8844,Income,1046
2021,8845,Income,1073
2021,8003,Income,1222
2021,8004,Income,1243
2021,8005,Income,1240
2021,8006,Income,1290
2021,5558,Income,1053
2021,5754,Income,1339
2021,5694,Income,1210
2021,5230,Income,1178
2021,5229,Income,1143
2021,5228,Income,1110
2021,5693,Income,1196
2021,8846,Income,1091
2021,8694,Income,1197
2021,8695,Income,1220
2021,8696,Income,1241
2021,8018,Income,1403
2021,8019,Income,1405
2021,8020,Income,1437
2021,8021,Income,1478
2021,5753,Income,1339
2021,7448,Income,1870
2021,7449,Income,1866
2021,7450,Income,1866
2021,7451,Income,1864
2021,5216,Income,1120
2021,5215,Income,1089
2021,4750,Income,1000
2021,4749,Income,1001
2021,4748,Income,976
2021,4899,Income,1042
2021,8033,Income,1094
2021,8034,Income,1094
2021,8035,Income,1105
2021,8036,Income,1105
2021,9011,Income,1080
2021,5771,Income,1082
2021,5546,Income,1060
2021,5214,Income,1060
2021,5213,Income,1046
2021,5545,Income,1046
2021,5544,Income,1030
2021,9070,Income,1318
2021,9071,Income,1329
2021,5543,Income,1025
2021,8590,Income,1065
2021,8048,Income,1197
2021,8049,Income,1197
2021,8050,Income,1221
2021,8051,Income,1221
2021,8633,Income,1048
2021,4838,Income,1342
2021,7208,Income,999
2021,7463,Income,1004
2021,5201,Income,460
2021,5200,Income,436
2021,5199,Income,416
2021,8858,Income,486
2021,8859,Income,437
2021,8860,Income,454
2021,8861,Income,476
2021,8063,Income,1198
2021,8064,Income,1198
2021,8065,Income,1198
2021,8066,Income,1198
2021,7464,Income,1031
2021,7465,Income,1030
2021,7466,Income,1033
2021,5198,Income,476
2021,7209,Income,1005
2021,7210,Income,1025
2021,7211,Income,1046
2021,8603,Income,974
2021,8604,Income,957
2021,8605,Income,998
2021,5531,Income,1098
2021,8078,Income,983
2021,8079,Income,983
2021,8080,Income,983
2021,8081,Income,983
2021,7015,Income,1047
2021,7103,Income,1371
2021,5681,Income,1233
2021,5186,Income,1107
2021,5185,Income,1091
2021,5184,Income,1072
2021,5183,Income,1070
2021,4646,Income,1042
2021,4736,Income,1042
2021,4735,Income,1039
2021,4645,Income,1042
2021,8093,Income,1101
2021,8094,Income,1101
2021,8095,Income,1101
2021,8096,Income,1101
2021,7478,Income,1004
2021,7479,Income,1030
2021,7480,Income,1028
2021,7481,Income,1031
2021,5680,Income,1224
2021,5679,Income,1203
2021,5171,Income,940
2021,8634,Income,1068
2021,5530,Income,1085
2021,4616,Income,1120
2021,8873,Income,1081
2021,8108,Income,1195
2021,8109,Income,1209
2021,8110,Income,1223
2021,8111,Income,1236
2021,5529,Income,1058
2021,5528,Income,1059
2021,8635,Income,1075
2021,5170,Income,927
2021,5169,Income,931
2021,5168,Income,943
2021,4644,Income,1036
2021,8874,Income,1101
2021,8875,Income,1129
2021,8876,Income,1170
2021,4643,Income,1042
2021,8123,Income,1016
2021,8124,Income,1025
2021,8125,Income,1043
2021,8126,Income,1065
2021,8708,Income,979
2021,8709,Income,1000
2021,7493,Income,1008
2021,7494,Income,1043
2021,7495,Income,1049
2021,5156,Income,358
2021,5155,Income,307
2021,7496,Income,1048
2021,8636,Income,1097
2021,4734,Income,1034
2021,4733,Income,1005
2021,8138,Income,1136
